trapping_id,squirrel_id,poop_id,year,poop_time,comments
85384,8618,P2283,2008,NA,P2283 9:55
85385,8746,P2321,2008,NA,P2321 10:30
85386,10096,P2299,2008,NA,P2299 9:25
85387,10165,P2381,2008,NA,P2381 9:05
85388,10223,P2233,2008,NA,P2233 11:10
85389,10226,P2228,2008,NA,P2228 9:30
85391,10401,P2536,2008,NA,P2536 10:15
85392,13688,P3452,2008,NA,P3452 11:00
85402,10126,P2287,2008,NA,HT 14; OFT62 ;P2287 1040;fecal pellets
85404,10367,P2353,2008,NA,HT 24; OFT63; P2353 1110 fecal pellets
85405,10752,P2337,2008,NA,HT 28;  OFT 60;P2337 9238;fecal pellet
85435,8630,P2318,2008,NA,trapped at stake; P2318 12:50
85436,8630,P2318,2008,NA,trapped at stake; P2318 12:50
85494,10134,P2489,2008,NA,P2489 820
85495,10139,P2532,2008,NA,P2532 842
85496,10191,P2527,2008,NA,P2527 834
85497,10405,P2239,2008,NA,P2239 953
85499,8721,P2486,2008,NA,HT 25 OFT 66;  P2486 346 fecal pellets
85500,8724,P2380,2008,NA,HT 27; OFT 67; P2380 408 fecal pellets
85503,11210,P2409,2008,NA,HT 12; OFT 64;  P2409 204 fecal pellet
85508,8557,P2528,2008,NA,Released b/c bloody nose;P2528(9:20am)
85509,8558,P3454,2008,NA,P3454(9:59am). Went offgrid; emerged f
85513,10188,P2557,2008,NA,HT 15; OFT 70; P2557 952; fecal pellet
85514,10270,P2430,2008,NA,Released;P2430(10:21am)
85517,10355,P3306,2008,NA,Released;P3306(11:41am)
85518,10623,P3440,2008,NA,HT 22 OFT 73 P3440 1235 fecal pellets3
85519,10625,P2363,2008,NA,HT 7; OFT 68; P2363 908 fecal pellets
85520,10665,P2369,2008,NA,HT 25; OFT71; t15; P2369102fecal pelle
85521,10752,P3357,2008,NA,Released;P3357(9:13am)
85523,10761,P2590,2008,NA,P2590(9:51am)
85525,10960,P2483,2008,NA,Released;P2483(11:05am)
85526,13692,P2236,2008,NA,HT30; OFT 69; P2236 913; fecal pellets
85527,8676,P2256,2008,NA,P2256 9:20
85529,10308,P2332,2008,NA,P2332 11:00
85530,10311,P2284,2008,NA,P2284 9:30
85532,10336,P3221,2008,NA,P3221 9:40
85535,10636,P2190,2008,NA,P2190 9:10
85538,10727,P2373,2008,NA,P2373 10:40
85540,13663,P2421,2008,NA,P2421 9:55
85544,8698,P2453,2008,NA,Caught at water tower;P2453 12:49
85550,10517,P2525,2008,NA,Caught at water tower; P2525 10:26
85556,8559,P3287,2008,NA,Off grid;P3287(10:10am)
85559,8563,P2399,2008,NA,P2399(10:52am)
85561,8565,P2558,2008,NA,P2558(11:30am)
85562,8566,P2416,2008,NA,P2416(10:45AM);Owner of B.0
85566,10069,P2549,2008,NA,P2549(10:22am)
85567,10118,P2379,2008,NA,HT 19OFT 75 P2379 1026  fecal pellets
85568,10168,P2246,2008,NA,P2246(11:00am)
85570,10260,P2510,2008,NA,P2510(10:00am)
85571,10307,P2325,2008,NA,P2325(10:42am)
85572,10320,P2403,2008,NA,P2403(11:10am)
85578,10633,P2893,2008,NA,HT 28; OFT74; P2893 947; fecal pellets
85582,8567,P3448,2008,NA,No mass; P3448 9:45
85585,8590,P2296,2008,NA,P2296 10:40
85586,8658,P2478,2008,NA,P2478 11:30
85589,8751,P2365,2008,NA,P2365 10:30
85590,10166,P2340,2008,NA,P2340 9:30
85600,8687,P2343,2008,NA,P2343 9:25
85604,10181,P3356,2008,NA,Released;P3356 11:36
85613,8689,P3247,2008,NA,P3247(9:41am)
85615,8755,P2418,2008,NA,P2418(10:35am)
85617,10324,P2372,2008,NA,Rgt ear infected<9d>P2372(10:57am)
85620,10627,P2416,2008,NA,Released;verifyingownership;P2416(9:59
85621,10649,P3338,2008,NA,Scarred eye + back;P3338(10:24am)
85623,10745,P2211,2008,NA,P2211(10:45am)
85624,11159,P2424,2008,NA,P2424(11:29am)
85625,13659,P2349,2008,NA,P2349(10:12am)
85637,10072,P2445,2008,NA,P2445 10:05
85641,10229,P3276,2008,NA,P3276 10:00
85642,10252,P3314,2008,NA,P3314 9:15; R at B.11. midden
85650,8572,P2507,2008,NA,P2507 1000; Released
85652,8576,P3444,2008,NA,P3444 1055
85657,8733,P3460,2008,NA,P3460 8:58
85660,10138,P3529,2008,NA,P3529 1050; Released
85661,10145,P2446,2008,NA,P2446 9:13
85668,10183,P2375,2008,NA,P2375 8:46; O!/B! Was around and pisse
85674,10322,P2561,2008,NA,P2561 1026; Released
85676,10391,P2257,2008,NA,P2257 958; Released
85677,10451,P2302,2008,NA,HT 0; P2302 1000
85680,11171,P2588,2008,NA,P2588
85692,8652,P3336,2008,NA,P3336 310
85697,16199,P2462,2008,NA,P2462 257
85706,10155,P2533,2008,NA,P2533 924
85710,10305,P2385,2008,NA,P2385;9:51am
85711,10320,P2291,2008,NA,P2291 900
85717,10407,P2560,2008,NA,P2560(11:56am)
85720,10569,P2565,2008,NA,P2565 953
85721,10648,P2492,2008,NA,Released;P2492(8:49am);colours removed
85724,10701,P2413,2008,NA,P2413(10:25am)
85733,10108,P2258,2008,NA,P2258 5:10
85734,10124,P2465,2008,NA,P2465 10:00; and R at K10 midden
85736,10165,P2438,2008,NA,P2438 4:35
85737,10203,P2260,2008,NA,P2260 4:50
85745,10417,P2448,2008,NA,P2448 4:10
85749,10887,P2511,2008,NA,P2511 4:20; also R at A.5 midden
85750,11157,P2415,2008,NA,P2415 3:55
85752,11206,P2305,2008,NA,"P2305 9:20, L ear ripped and no G disc"
85774,11202,P3477,2008,NA,P3477 9:00
85804,8600,P2472,2008,NA,P2472(10:11am)
85807,8663,P3374,2008,NA,P3374(10:42am)
85808,8690,P2361,2008,NA,P2361(11:22am)
85812,10340,P2556,2008,NA,P2556(10:55am)
85819,10700,P2288,2008,NA,Released;P2288(8:51am)
85822,11636,P1531,2008,NA,P1531(12:03am)
85827,8599,P2137,2008,NA,P2137 1000
85832,8657,P3410,2008,NA,P3410 1057
85839,10475,P3290,2008,NA,P3290 935
85848,11194,P2231,2008,NA,P2231 925
85853,8590,P2243,2008,NA,P2243 10:55
85854,8594,P2506,2008,NA,afternoon; P2506 4:55
85860,10096,P2329,2008,NA,P2329 4:05; afternoon
85863,10225,P2501,2008,NA,P2501 11:10
85864,10226,P2544,2008,NA,afternoon; P2544 5:10
85868,10401,P2312,2008,NA,P2312 9:10
85869,10720,P2306,2008,NA,P2306 10:20
85870,11191,P2386,2008,NA,P2386 9:45
85871,12696,P2397,2008,NA,afternoon; P2397 4:20
85872,13683,P3302,2008,NA,afternoon; P3302 4:40
85873,13687,P2314,2008,NA,P2314 10:30; R around C17 or C.17
85874,8592,P2367,2008,NA,P2367 9:13
85880,10184,P2476,2008,NA,Released; P2476 8:40
85885,10408,P2477,2008,NA,Released; P2477 8:35
85886,10759,P2324,2008,NA,P2324 9:27
85888,11171,P2454,2008,NA,P2454
85890,8601,P2348,2008,NA,P2348 11:34
85892,8712,P3227,2008,NA,P3227 11:16
85903,10753,P2488,2008,NA,P2488 9:01
85943,8611,D2354,2008,NA,D2354 8:55
85944,8612,P2564,2008,NA,P2564 10:55
85947,8618,P2512,2008,NA,P2512 10:45
85953,10243,P2303,2008,NA,P2303 11:15
85956,10267,P3322,2008,NA,P3322 9:45
86013,10416,P2554,2008,NA,P2554 946; no mass
86014,10423,P3404,2008,NA,P3404 851
86024,11164,P2362,2008,NA,P2362 1134
86060,10131,P3358,2008,NA,P3358 11:23
86066,10181,P2222,2008,NA,P2222 12:41
86068,10265,P2391,2008,NA,P2391 11:36
86072,10375,P2504,2008,NA,P2504
86077,11176,P2494,2008,NA,P2494 9:50
86125,10249,P2503,2008,NA,P2503 1100 :Released
86137,13679,D2459,2008,NA,D2459 1048
86144,10104,P2505,2008,NA,P2505 10:00
86156,10258,P2587,2008,NA,P2587 10:30
86161,10351,P2458,2008,NA,P2458 10:40
86183,10408,P3518,2008,NA,P3518 8:17
86187,10722,P2370,2008,NA,P2370 8:44
86233,8697,P3334,2008,NA,P3334 1002
86243,10344,P2377,2008,NA,P2377 915
86263,11210,P2475,2008,NA,P2475
86405,8687,P2301,2008,NA,P2301 9:44
86409,8745,P2169,2008,NA,P2169 9:57
86417,11168,P2151,2008,NA,P2151 9:52
86418,11203,P2378,2008,NA,P2378 11:51
86473,10140,P2176,2008,NA,P2176 8:25
86481,11168,P2112,2008,NA,Released; P2112 8:33
86483,11201,P2402,2008,NA,P2402 9:44
106935,11188,C2445,2012,1134,
106936,13672,C2095,2012,1023,
106955,11105,C2165,2012,1022,
106956,11672,C2358,2012,NA,
106957,11797,C2075,2012,1127,
106958,11802,C2120,2012,1002,
106959,11909,C2166,2012,1058,
106960,12461,B3873,2012,1151,
106961,12482,C2190,2012,1029,
106996,10587,C2417,2012,1545,
106997,10908,C0240,2012,1440,
106998,10929,B4065,2012,1401,
106999,11012,C1753,2012,1312,
107004,12461,C2083,2012,1605,
107006,12631,C2150,2012,1600,
107007,12633,C2035,2012,1530,
107008,12636,C2394,2012,1259,
107009,13033,C2319,2012,1430,
107010,13043,C2090,2012,1445,
107040,10810,C2330,2012,1300,
107043,11465,C2599,2012,1327,
107044,11589,C2036,2012,1412,
107046,12329,C1924,2012,1430,
107047,12359,C2047,2012,1356,
107049,12815,C2078,2012,1413,
107051,13035,C2033,2012,1228,
107052,10496,C2070,2012,1255,
107053,10508,C2042,2012,1323,
107057,12050,C2557,2012,1231,
107058,12054,B3063,2012,1429,
107061,12728,C2423,2012,1408,
107080,10929,B3492,2012,1549,
107082,11664,C2007,2012,1437,
107083,12372,C2054,2012,1330,
107085,11188,C2060,2012,1156,
107086,12516,C1865,2012,1450,
107087,12912,C1961,2012,1500,
107100,10929,C2087,2012,1515,
107101,11464,C2102,2012,1536,
107102,12574,C2580,2012,1220,
107103,12631,C2234,2012,1141,
107104,12760,C2050,2012,1321,
107118,11695,C2565,2012,1319,
107120,12636,C2329,2012,1256,
107135,10508,C1842,2012,1251,
107136,11465,C2155,2012,1343,
107138,12050,C2026,2012,1320,
107139,12461,C1815,2012,1119,
107141,12574,C1835,2012,1401,
107142,13672,C2578,2012,1130,
107177,10929,C2039,2012,1356,
107178,11105,C1966,2012,1219,
107179,11672,C2157,2012,1437,
107182,13033,C2568,2012,1409,
107213,11012,C1976,2012,1129,
107214,11664,C2020,2012,1329,
107215,11695,C1956,2012,1356,
107258,12048,C2326,2012,1723,
107259,12049,C2212,2012,1712,
107260,12050,C2005,2012,1640,
107261,12760,C2570,2012,1058,
107262,13672,C2430,2012,1520,
107276,10810,C1296,2012,1420,
107277,11589,C1952,2012,1333,
107278,11664,C2148,2012,1547,
107279,11695,C2522,2012,1507,
107280,11797,C1861,2012,1522,
107281,12329,C1932,2012,1342,
107282,12359,C2017,2012,1353,
107283,12463,C2061,2012,1329,
107284,12516,C2238,2012,1453,
107285,12631,C2099,2012,1600,
107308,10508,C2172,2012,1241,
107309,10587,C1920,2012,1511,
107310,10929,C2044,2012,1440,
107312,11012,C2125,2012,1501,
107313,11105,C1939,2012,1328,
107314,12372,C2356,2012,1301,
107315,12636,C2352,2012,1412,
107329,10496,C2018,2012,1417,
107330,11465,C2123,2012,1449,
107331,11672,C1806,2012,1151,
107332,12054,C2304,2012,1220,
107333,12329,C1855,2012,1615,
107334,12362,C2219,2012,1226,
107336,12912,C2001,2012,1240,
107337,13672,C1765,2012,1252,
107372,12625,C2310,2012,1345,SWOLLEN REPRODUCTIVE TRACT
107373,12876,B3476,2012,1333,
107374,10810,C2357,2012,1411,
107375,11589,C1877,2012,1200,
107376,11645,C2207,2012,1259,
107377,11725,B4079,2012,1619,
107379,12049,C1240,2012,1335,
107380,12329,C2307,2012,1240,
107381,12461,C2156,2012,1244,
107382,12482,C2012,2012,1605,
107383,12815,C2023,2012,1230,
107384,13033,C2038,2012,1353,
107421,10508,C1880,2012,1357,"female passed out while collaring, cut collar"
107422,10929,B1745,2012,1340,
107424,11664,C2000,2012,1604,
107425,11797,C2032,2012,1202,
107428,12050,C2173,2012,1540,
107430,12329,C1816,2012,1507,
107433,12516,C1790,2012,1517,
107435,13672,C2137,2012,1312,
107497,11589,C2100,2012,1500,
107498,11645,C1763,2012,1642,
107499,11693,C3021,2012,1342,
107500,11802,C1856,2012,1659,
107502,12049,C1789,2012,1243,
107503,12574,C2305,2012,1536,
107504,12636,C2333,2012,1408,starting to get ring neck from collar
107514,10318,C1825,2012,1216,CMR 5
107516,11256,C2029,2012,1200,CMR 5
107519,11622,C1802,2012,1302,CMR 6
107520,11775,C1228,2012,1138,CMR 5
107521,11841,C1818,2012,124,CMR 6
107526,12137,C1769,2012,NA,CMR 5
107527,12422,C2067,2012,1145,CMR 5
107528,12423,C1959,2012,115,CMR 6
107534,12629,C1779,2012,NA,CMR 5
107537,12703,C1819,2012,1130,CMR 5
107544,13185,C1811,2012,1208,CMR 5
107546,10496,C1957,2012,1209,
107547,10508,C1794,2012,1334,
107548,10587,C2108,2012,1502,
107549,11105,C1764,2012,1250,
107550,11725,C1507,2012,1231,
107551,11797,C1907,2012,1133,released
107553,12372,C0299,2012,1201,
107554,12575,C1894,2012,1330,
107555,12631,B3459,2012,1301,
107556,12993,C1982,2012,1403,
107557,13035,C1798,2012,1351,
107598,10047,C2244,2012,NA,CMR: 3
107599,10182,C7077,2012,1200,CMR 1
107602,10342,C2139,2012,1107,CMR 1
107603,10374,C1900,2012,1108,CMR 2
107604,10374,C1770,2012,1115,CMR 1
107606,10994,C1596,2012,1442,CMR 3
107607,10995,C1885,2012,1123,CMR 1
107609,11220,C1903,2012,1404,CMR 2
107611,11272,C2374,2012,NA,CMR: 2
107613,11343,C2057,2012,1152,CMR 1
107615,11344,C1785,2012,1153,CMR 1
107616,11489,C1654,2012,1218,CMR 1
107618,11895,C2006,2012,1146,CMR 1
107619,11896,C1910,2012,1518,CMR 3
107621,12012,C2178,2012,1157,CMR 1
107627,12625,C2114,2012,1100,CMR 1
107628,12625,C2048,2012,1328,CMR 2
107636,12876,C0940,2012,215,CMR 3
107638,13084,C1981,2012,1208,G/BK
107639,13111,C1879,2012,1230,CMR 1
107643,11012,C1768,2012,1408,
107644,11188,C2002,2012,1557,
107645,11695,C2004,2012,1549,
107649,12054,C2008,2012,1336,
107650,12359,C2393,2012,1356,
107651,12461,C2045,2012,1512,
107652,12482,C2014,2012,1455,
107653,12572,C2059,2012,1500,
107654,13033,C1784,2012,1356,
107679,10046,C0846,2012,1257,CMR 6
107680,10182,C2133,2012,1145,CMR 5
107681,10374,C1859,2012,1111,CMR 5
107682,10374,C1833,2012,1235,CMR 6
107686,10995,B1729,2012,NA,CMR: 6
107687,11220,C1929,2012,NA,CMR: 6
107688,11272,C0826,2012,1138,CMR 5
107690,11343,C2068,2012,1120,CMR 5
107692,11344,C2126,2012,1133,CMR 5
107694,11489,C2010,2012,NA,"CMR: 5, R AT N.2."
107695,11537,C2218,2012,NA,CMR: 6
107696,11895,C2056,2012,NA,CMR: 5
107702,12625,C2135,2012,1106,CMR 5
107703,12876,C1927,2012,1115,CMR 5
107708,13184,C1943,2012,1240,CMR 6
107710,11797,C2119,2012,1259,
107713,12053,C2322,2012,1452,
107714,12333,C1840,2012,1415,
107715,12760,C1780,2012,1318,
107716,13672,C2431,2012,1557,
107764,10508,C0741,2012,1335,
107765,11589,C1275,2012,1135,
107766,11672,C2336,2012,1317,
107767,11725,C1234,2012,1223,
107768,11802,C2559,2012,1301,
107773,12049,C2524,2012,1324,
107774,12460,C1897,2012,1122,
107775,12463,C2086,2012,1235,
107777,12815,C1775,2012,1142,
107822,12631,C2509,2012,1119,
107867,10190,C2015,2012,1315,
107868,10496,C2389,2012,1104,
107869,11105,C2569,2012,1203,
107871,11693,C2111,2012,1323,
107872,11938,C2147,2012,1151,
107873,12050,C1895,2012,1128,
107874,12329,C2434,2012,1306,
107875,12362,C2062,2012,1356,
107876,12461,C0408,2012,1210,
107877,12574,C1821,2012,1331,
107878,12575,B3479,2012,1359,
107879,12633,C1953,2012,1230,
107881,12912,C2136,2012,1335,
107882,13672,C2338,2012,1222,
107919,10929,C1899,2012,1105,
107922,11589,C2185,2012,1144,
107923,11645,C1000,2012,1242,female escaped through hole in bag
107924,11672,C1813,2012,1255,
107925,11725,C1872,2012,1219,
107926,11797,C2105,2012,1052,
107929,12054,C2065,2012,1157,
107930,12372,C2163,2012,1116,
107931,12469,C1945,2012,1136,
107932,12482,C2127,2012,1207,
107933,12636,C1860,2012,1236,
107934,13045,C1889,2012,1200,
107962,10190,B3596,2012,1057,
107963,10356,C2034,2012,1353,
107964,10395,B3590,2012,1148,
107966,11695,C1925,2012,1258,
107972,12374,C1233,2012,1139,
107973,12483,C0243,2012,1234,
107974,12728,C2092,2012,1218,
108010,10908,C2027,2012,1137,
108016,12362,C2046,2012,1212,
108055,10496,C2175,2012,1050,
108140,10929,C1887,2012,1045,
108141,11188,C1814,2012,1421,
108142,11664,CO596,2012,1330,
108144,12050,C1975,2012,1143,
108145,12372,B3499,2012,1106,
108146,12374,C1858,2012,1115,
108147,12633,C1760,2012,1348,
108193,10046,C2377,2012,1120,
108194,10818,C2073,2012,1215,
108197,11841,C1993,2012,122323,Swollen rep tract.
108201,12190,C2043,2012,1135,
108204,12623,C2052,2012,1050,
108205,12628,C1849,2012,1215,
108206,12629,C1882,2012,1150,
108208,13010,B3917,2012,135335,
108211,13185,C1935,2012,135520,Recap released.
108213,11105,C2184,2012,1220,not certain about repoductive status
108214,11589,C2231,2012,1118,
108215,12054,C1973,2012,1152,
108217,12359,C1991,2012,1140,
108218,12482,C2504,2012,1205,
108219,12516,C2208,2012,1107,
108220,12633,C2021,2012,1255,found tail and collar next morning
108222,13672,C0937,2012,1220,
108273,10342,C1988,2012,115621,
108274,11220,C2110,2012,114508,Early P3
108275,11256,C2146,2012,134420,Early P3. Not the owner.
108280,12137,C0906,2012,1230,
108281,12303,C2030,2012,133506,Large P2
108284,12626,C2369,2012,1200,
108285,12628,C2106,2012,1050,
108287,13009,C1893,2012,114555,
108291,10929,C2203,2012,1120,
108292,11802,C2003,2012,1020,
108295,12050,C1754,2012,1205,
108297,12329,C1905,2012,1221,
108298,12340,C1792,2012,1149,
108299,12359,C1908,2012,1238,
108300,12463,C1799,2012,1126,
108302,12637,C2152,2012,1330,
108303,13187,C2205,2012,1308,
108304,13672,C1754,2012,1205,not handled
108372,10374,C1937,2012,1240,SWOLLEN REP TRACT
108374,10994,C1778,2012,1155,
108376,11343,C1771,2012,1316,
108377,11489,B3558,2012,1204,
108378,11537,B3576,2012,1222,
108379,11622,E0027,2012,1030,KEV collared her.
108380,11625,E0036,2012,1145,
108385,12190,C1767,2012,1245,
108386,12422,C1772,2012,1119,
108388,12513,C0939,2012,1248,SMALL P1
108389,12628,E0008,2012,1120,
108390,12664,C1787,2012,1010,
108391,12766,C1847,2012,1110,
108395,13084,C1808,2012,1209,
108397,10929,E0021,2012,1200,not handled
108400,12372,E0009,2012,1129,
108403,12469,E0006,2012,1308,
108404,12575,E0028,2012,1122,
108405,12728,E0031,2012,1131,
108407,12815,E0038,2012,1231,
108470,10318,C1756,2012,1030,
108471,10342,C0584,2012,1030,
108472,11841,E0029,2012,1050,
108474,12423,E0019,2012,1245,
108479,11188,C0130,2012,1132,
108480,11645,C1773,2012,1244,
108481,11697,E0014,2012,1053,
108482,12050,C2197,2012,1054,
108484,12054,B4297,2012,1215,
108486,12374,C2089,2012,1112,
108487,12912,C1795,2012,1111,
108491,13672,E0010,2012,NA,
108539,10818,E0032,2012,1010,
108548,12190,E0044,2012,1050,
108553,12626,E0005,2012,1000,
108554,12628,C1831,2012,1030,
108564,10496,E0013,2012,1105,
108566,11188,C2022,2012,900,
108568,11589,E0049,2012,1215,
108569,11797,C2069,2012,1218,
108570,11802,C2079,2012,1055,
108572,12329,E0000,2012,1206,
108573,12337,C1844,2012,NA,
108574,12372,C2013,2012,NA,
108583,12374,C2041,2012,1250,
108584,12461,E0018,2012,1240,
108619,10374,E0041,2012,1130,
108621,10994,E0042,2012,1035,
108622,10995,C2576,2012,1020,swollen rep. tract
108623,11220,B3497,2012,1010,
108626,12022,E0033,2012,95504,
108635,10393,C2079,2012,1134,
108636,10395,C2091,2012,1145,
108637,10810,E0020,2012,1245,
108638,11012,C2592,2012,NA,
108639,11931,C2200,2012,1123,
108640,12054,E0062,2012,1108,
108644,12460,E0043,2012,1215,
108645,12469,E0025,2012,NA,
108648,13035,E0064,2012,928,
108694,10818,E0059,2012,115238,Small P1. -812stake
108699,12022,E0063,2012,120030,
108700,12305,E0001,2012,1220,
108701,12422,C1777,2012,1045,
108705,12626,E0047,2012,94341,
108706,12628,E0070,2012,114419,Large P1
108707,12629,E0048,2012,121640,Swollen rep tract
108708,13009,C2189,2012,930,
108709,13012,E0011,2012,1000,
108710,10587,E0002,2012,NA,
108711,11589,C2009,2012,1025,"Changed collar, old one was weak and overlapped "
108714,12362,C2049,2012,NA,
108715,12469,E0004,2012,NA,
108716,12574,C2162,2012,1035,only a small amount of poop
108717,12637,E0055,2012,1030,
108719,12993,E0026,2012,NA,
108774,10046,E0053,2012,115059,Check for lac or lost soon.
108775,11272,E0012,2012,1025,Swollen Rep. Tract
108776,11489,C0932,2012,1205,
108777,11897,C1796,2012,1145,
108782,12012,C0020,2012,1100,
108783,12022,E0060,2012,110930,Recap released.
108785,12620,E0045,2012,102403,Small P2. Trapped @ stake.
108786,12766,E0067,2012,112350,"-3,9 Stake."
108789,13084,E0039,2012,1200,
108790,13112,E0003,2012,1120,
108792,10190,C2016,2012,1140,
108793,10356,E0058,2012,1102,
108794,10810,C2399,2012,1005,
108795,11004,E0037,2012,NA,
108796,11697,E0017,2012,1100,collared for focals
108802,12359,C2217,2012,1027,
108803,12482,C1751,2012,1030,
108809,13042,B3483,2012,1020,surprise lactater not yet caught in 2012
108861,10182,E0116,2012,120143,
108862,10342,E0231,2012,110821,
108863,10374,E0223,2012,114723,Fat but not preg.
108864,10818,E0135,2012,1035,small P2
108865,11256,E0198,2012,104733,Lar P3
108868,11775,E0183,2012,103225,
108871,12303,E0181,2012,122125,
108876,12703,E0069,2012,113057,Lots of fleas.
108879,13009,E0185,2012,124713,
108881,11188,E0189,2012,95246,
108882,11695,E0193,2012,105357,
108887,12374,E0024,2012,1010,
108952,10995,E0111,2012,122418,Maybe LL?
108953,11220,E0100,2012,123428,
108959,11896,E0235,2012,120306,
108961,12012,E0208,2012,1305,
108964,12623,E0211,2012,1323,
108965,12626,E0238,2012,1200,RETRAP - VERIFY TAGS
108966,12626,E0225,2012,1015,RETRAP - VERIFY TAGS
108967,12664,E0146,2012,1320,
108971,12876,E0092,2012,112651,P!/Y! Pilfering midden.
108972,13112,E0139,2012,114840,
108974,10496,E0177,2012,1154,
108977,11933,E0030,2012,NA,Not Handled
108980,12360,E0132,2012,1230,
108984,13033,E0085,2012,1145,
108986,13042,E0194,2012,1015,
109038,10993,E0197,2012,112817,
109039,11489,E0078,2012,110355,Early P3.
109040,11622,E0165,2012,1110,
109041,11775,E0215,2012,1057,
109042,11897,E0148,2012,111214,
109044,12022,E0195,2012,1006,
109046,12190,E0087,2012,940,
109048,12303,E0227,2012,100009,
109049,12513,E0241,2012,114438,Lost 2 poop vials down a hole.
109050,12625,E0149,2012,103853,Large P2.
109054,13084,E0237,2012,124045,Loc apox no grid stakes out here.
109056,13184,E0130,2012,101524,
109057,10908,E0015,2012,1100,
109058,11105,E0199,2012,1040,
109060,12340,E0151,2012,1059,
109062,12483,E0075,2012,940,only 1 poop nugget
109065,13187,E0022,2012,NA,
109095,10753,E0230,2012,1230,
109100,12482,E0136,2012,1100,
109103,13672,E0243,2012,1200,
109141,10818,E0099,2012,1035,Small P2
109142,10995,E0222,2012,115551,
109143,11256,E0205,2012,1125,
109147,11895,E0109,2012,114005,NOT TRAPPING AT A MIDDEN.
109148,11896,E0202,2012,121526,Still felt almost P3
109155,12623,E0113,2012,953,Big P3
109156,12626,E0134,2012,1220,
109162,11188,E0040,2012,1020,
109163,11802,E0169,2012,1010,Blood sample 2:05 after touching the trap: Hemat
109164,11933,B3478,2012,1130,
109165,12359,E0155,2012,1200,
109166,12460,E0016,2012,1030,
109167,12760,E0203,2012,1022,
109224,11489,E0077,2012,114531,Check soon.
109229,12190,E0192,2012,1005,Rattled several time
109240,11645,E0080,2012,1208,
109241,11697,C2237,2012,1019,not much poop. Head got stuck in handling bag. H
109243,11931,E0143,2012,1100,
109244,12372,E0089,2012,1130,
109264,11697,E0233,2012,1220,Bled for cortisol experiemnt: Blood sample 3:40 
109265,13187,E0088,2012,1037,
109316,12303,E0101,2012,113313,
109317,12422,E0190,2012,105833,Early P3
109319,12620,E0206,2012,1035,small P3
109327,11188,E0068,2012,1104,
109328,12362,E0218,2012,1012,
109329,12461,E0145,2012,952,
109360,11256,E0156,2012,1057,"escaped, retrap for rep. cond."
109361,11344,E0084,2012,112252,
109362,11619,E0150,2012,1211,
109367,12305,E0242,2012,123403,Attempted to collar but sq gaped.
109375,13185,E0086,2012,130013,
109376,10753,E0118,2012,1630,Bled for cortisol experiment: Blood sample 0:58 
109377,10929,E0224,2012,1015,Bled for cortisol experiment: Blood sample 4:10 
109378,11105,E0125,2012,1210,
109380,11664,E0121,2012,1000,Bled for cortisol experiment: Blood sample 3:10 
109381,11797,E0246,2012,855,
109382,11802,E0163,2012,931,
109384,12050,E0191,2012,1028,
109385,12243,E0172,2012,1013,
109386,12360,E0090,2012,1330,Bled for cortisol experiment: Blood sample 3:55 
109428,10374,E0114,2012,114928,Very fat not very preg.
109430,11343,E0105,2012,113057,
109437,12426,E0106,2012,103325,P/P old col. Nip Flaky?
109438,12427,E0207,2012,105453,4QJ
109442,12625,E0153,2012,120031,4PU
109449,10395,E0175,2012,1030,
109450,10496,E0142,2012,1245,
109451,10929,E0120,2012,1221,
109452,11725,E0247,2012,1002,
109455,12329,E0138,2012,1221,
109458,12934,E0173,2012,1049,
109459,13033,E0157,2012,1023,
109482,10318,E0557,2012,92508,
109483,10818,E0681,2012,105700,
109484,10993,E0232,2012,112521,
109487,11775,E0704,2012,95043,
109488,11895,E0161,2012,110300,
109494,12190,E0651,2012,95500,
109498,11012,E0162,2012,1009,
109499,11188,E0180,2012,1133,
109501,11489,E0671,2012,103500,
109541,10994,E0164,2012,112412,
109548,12623,E0696,2012,93800,
109549,12626,E0126,2012,105800,
109550,12628,E0735,2012,101700,
