poop_id,lab,observer_id,date,dilution,volume_used,concentration,cv,plate_id,is_rerun,hormone,protocol_id
H1640,Dantzer,FVK,2015-10-17,100,10,19.615,5.451,10.17.15.P1,FALSE,Cortisol,CD10010
H1651,Dantzer,FVK,2015-10-27,100,10,7.455,2.191,10.27.15.P1,FALSE,Cortisol,CD10010
H1659,Dantzer,FVK,2015-10-17,100,10,17.522,7.033,10.17.15.P2,FALSE,Cortisol,CD10010
H1663,Dantzer,FVK,2015-10-28,100,10,12.393,18.228,10.28.15.P1,FALSE,Cortisol,CD10010
H1692,Dantzer,FVK,2015-10-18,100,10,19.025,9.418,10.16.15.P1,FALSE,Cortisol,CD10010
H1696,Dantzer,FVK,2015-10-28,100,10,5.509,5.527,10.28.15.P4,FALSE,Cortisol,CD10010
H1699,Dantzer,FVK,2015-10-23,100,10,12.982,28.331,10.23.15.P2,FALSE,Cortisol,CD10010
H1703,Dantzer,FVK,2015-10-14,100,10,9.83,1.677,10.14.15.P1,FALSE,Cortisol,CD10010
H1716,Dantzer,FVK,2015-10-23,100,10,34.12,3.054,10.23.15.P3,FALSE,Cortisol,CD10010
H1719,Dantzer,FVK,2015-10-17,100,10,4.26,15.416,10.17.15.P2,FALSE,Cortisol,CD10010
H1723,Dantzer,FVK,2015-11-03,100,10,25.268,12.853,11.3.15.P2,FALSE,Cortisol,CD10010
H1729,Dantzer,FVK,2015-10-21,100,10,9.547,20.107,10.21.15.P3,FALSE,Cortisol,CD10010
H1739,Dantzer,FVK,2015-10-14,100,10,15.245,5.879,10.14.15.P1,FALSE,Cortisol,CD10010
H1757,Dantzer,FVK,2015-10-13,100,10,14.871,1.448,10.13.15.P2,FALSE,Cortisol,CD10010
H1815,Dantzer,FVK,2015-10-16,100,10,14.587,5.17,10.16.15.P2,FALSE,Cortisol,CD10010
H1817,Dantzer,FVK,2015-10-14,100,10,12.136,2.127,10.14.15.P2,FALSE,Cortisol,CD10010
H1818,Dantzer,FVK,2015-10-13,100,10,13.818,2.471,10.13.15.P2,FALSE,Cortisol,CD10010
H1833,Dantzer,FVK,2015-10-14,100,10,14.393,0.982,10.14.15.P3,FALSE,Cortisol,CD10010
H1858,Dantzer,FVK,2015-10-16,100,10,10.138,16.653,10.16.15.P1,FALSE,Cortisol,CD10010
H1874,Dantzer,FVK,2015-10-14,100,10,12.75,0.522,10.14.15.P1,FALSE,Cortisol,CD10010
H1878,Dantzer,FVK,2015-10-16,100,10,19.483,2.476,10.16.15.P1,FALSE,Cortisol,CD10010
H1893,Dantzer,FVK,2015-10-13,100,10,8.133,6.999,10.13.15.P2,FALSE,Cortisol,CD10010
H1906,Dantzer,FVK,2015-10-14,100,10,10.05,13.863,10.14.15.P3,FALSE,Cortisol,CD10010
H1907,Dantzer,FVK,2015-10-17,100,10,17.364,3.017,10.17.15.P2,FALSE,Cortisol,CD10010
H1929,Dantzer,FVK,2015-10-16,100,10,9.454,3.519,10.16.15.P3,FALSE,Cortisol,CD10010
H1931,Dantzer,FVK,2015-10-13,100,10,6.214,9.927,10.13.15.P2,FALSE,Cortisol,CD10010
H1956,Dantzer,FVK,2015-10-14,100,10,14.893,2.404,10.14.15.P2,FALSE,Cortisol,CD10010
H1975,Dantzer,FVK,2015-10-16,100,10,18.906,13.051,10.16.15.P1,FALSE,Cortisol,CD10010
H2198,Dantzer,FVK,2015-11-03,100,10,7.262,0.852,11.3.15.P1,FALSE,Cortisol,CD10010
H2340,Dantzer,FVK,2015-11-03,100,10,14.447,3.176,11.3.15.P2,FALSE,Cortisol,CD10010
H2345,Dantzer,FVK,2015-10-16,100,10,11.068,17.095,10.16.15.P2,FALSE,Cortisol,CD10010
H2365,Dantzer,FVK,2015-10-16,100,10,5.866,16.873,10.16.15.P2,FALSE,Cortisol,CD10010
H2418,Dantzer,FVK,2015-10-16,100,10,15.778,5.579,10.16.15.P2,FALSE,Cortisol,CD10010
H2423,Dantzer,FVK,2015-10-14,100,10,8.828,2.607,10.14.15.P3,FALSE,Cortisol,CD10010
H2428,Dantzer,FVK,2015-10-13,100,10,8.953,9.621,10.13.15.P2,FALSE,Cortisol,CD10010
H2444,Dantzer,FVK,2015-10-14,100,10,17.447,12.976,10.14.15.P3,FALSE,Cortisol,CD10010
H2447,Dantzer,FVK,2015-10-16,100,10,14.67,7.048,10.16.15.P2,FALSE,Cortisol,CD10010
H2516,Dantzer,FVK,2015-10-16,100,10,9.976,9.872,10.16.15.P2,FALSE,Cortisol,CD10010
H2517,Dantzer,FVK,2015-10-14,100,10,16.991,2.92,10.14.15.P1,FALSE,Cortisol,CD10010
H2539,Dantzer,FVK,2015-10-28,100,10,9.147,35.229,10.28.15.P3,FALSE,Cortisol,CD10010
H2547,Dantzer,FVK,2015-10-16,100,10,13.521,2.337,10.16.15.P2,FALSE,Cortisol,CD10010
H2552,Dantzer,FVK,2015-10-16,100,10,18.286,16.366,10.16.15.P3,FALSE,Cortisol,CD10010
H2577,Dantzer,FVK,2015-10-28,100,10,14.663,29.961,10.28.15.P3,FALSE,Cortisol,CD10010
H2590,Dantzer,FVK,2015-10-16,100,10,17.239,2.422,10.16.15.P1,FALSE,Cortisol,CD10010
H2588,Dantzer,FVK,2015-10-18,100,10,16.955,5.282,10.18.15.P1,FALSE,Cortisol,CD10010
P0240,Dantzer,FVK,2015-11-03,100,10,66.897,44.429,11.4.15.P1,FALSE,Cortisol,CD10010
P0897,Dantzer,FVK,2015-11-10,100,10,40.211,12.033,11.10.15.P2,FALSE,Cortisol,CD10010
P1504,Dantzer,FVK,2015-11-10,100,10,20.935,40.959,11.10.15.P1,FALSE,Cortisol,CD10010
P1669,Dantzer,FVK,2015-11-10,100,10,17.161,3.195,11.10.15.P1,FALSE,Cortisol,CD10010
P1925,Dantzer,FVK,2015-11-22,100,10,6.438,28.381,11.22.15.P5,FALSE,Cortisol,CD10010
P2408,Dantzer,FVK,2015-11-10,100,10,11.637,6.319,11.10.15.P2,FALSE,Cortisol,CD10010
P2602,Dantzer,FVK,2015-11-17,100,10,20.602,11.181,11.17.15.P2,FALSE,Cortisol,CD10010
P2944,Dantzer,FVK,2015-11-10,100,10,20.013,41.916,11.10.15.P1,FALSE,Cortisol,CD10010
P2983,Dantzer,FVK,2015-11-17,100,10,29.124,61.172,11.17.15.P2,FALSE,Cortisol,CD10010
P3045,Dantzer,FVK,2015-11-10,100,10,24.694,13.548,11.10.15.P2,FALSE,Cortisol,CD10010
A1051,Dantzer,FVK,2016-05-24,32.3333333333333,5.6,36.547,NA,C.2011.16,FALSE,Cortisol,CD325
B3908,Dantzer,FVK,2015-11-26,100,5.6,66.363,3.879,11.26.15.P4,FALSE,Cortisol,CD1005
A0004,Dantzer,FVK,2015-11-20,100,10,98.006,12.377,11.20.15.P5,FALSE,Cortisol,CD10010
A0028,Dantzer,FVK,2015-11-20,100,10,13.613,6.469,11.20.15.P4,FALSE,Cortisol,CD10010
A0034,Dantzer,FVK,2015-11-20,100,10,4.053,17.819,11.20.15.P1,FALSE,Cortisol,CD10010
A0048,Dantzer,FVK,2015-11-20,100,10,8.067,14.026,11.20.15.P4,FALSE,Cortisol,CD10010
A0054,Dantzer,FVK,2015-11-24,100,10,18.106,8.13,11.24.15.P3,FALSE,Cortisol,CD10010
A0058,Dantzer,FVK,2015-11-20,100,10,21.57,6.976,11.20.15.P3,FALSE,Cortisol,CD10010
A0071,Dantzer,FVK,2015-11-20,100,10,6.608,0.661,11.20.15.P5,FALSE,Cortisol,CD10010
A0092,Dantzer,FVK,2015-11-20,100,10,14.193,1.005,11.20.15.P4,FALSE,Cortisol,CD10010
A0094,Dantzer,FVK,2015-11-24,100,10,11.22,25.564,11.24.15.P3,FALSE,Cortisol,CD10010
A0118,Dantzer,FVK,2015-11-24,100,10,39.255,3.795,11.24.15.P3,FALSE,Cortisol,CD10010
A0119,Dantzer,FVK,2015-11-20,100,10,9.725,25.36,11.20.15.P2,FALSE,Cortisol,CD10010
A0126,Dantzer,FVK,2015-11-24,100,10,24.012,0.952,11.24.15.P3,FALSE,Cortisol,CD10010
A0127,Dantzer,FVK,2015-11-20,100,10,14.953,5.741,11.20.15.P3,FALSE,Cortisol,CD10010
A0129,Dantzer,FVK,2015-11-20,100,10,7.205,5.157,11.20.15.P4,FALSE,Cortisol,CD10010
A0137,Dantzer,FVK,2015-11-20,100,10,12.235,25.102,11.20.15.P5,FALSE,Cortisol,CD10010
A0160,Dantzer,FVK,2015-11-24,100,10,8.245,18.541,11.24.15.P3,FALSE,Cortisol,CD10010
A0162,Dantzer,FVK,2015-11-20,100,10,10.137,1.466,11.20.15.P2,FALSE,Cortisol,CD10010
A0174,Dantzer,FVK,2015-11-20,100,10,4.605,49.305,11.20.15.P2,FALSE,Cortisol,CD10010
A0204,Dantzer,FVK,2015-11-20,100,10,4.944,19.162,11.20.15.P3,FALSE,Cortisol,CD10010
A0212,Dantzer,FVK,2015-11-20,100,10,5.637,1.432,11.20.15.P3,FALSE,Cortisol,CD10010
A0218,Dantzer,FVK,2015-11-20,100,10,24.084,0.139,11.20.15.P2,FALSE,Cortisol,CD10010
A0221,Dantzer,FVK,2015-11-24,100,10,8.257,4.942,11.24.15.P3,FALSE,Cortisol,CD10010
A0227,Dantzer,FVK,2015-11-20,100,10,5.884,2.1,11.20.15.P1,FALSE,Cortisol,CD10010
A0230,Dantzer,FVK,2015-11-24,100,10,4.094,21.423,11.24.15.P3,FALSE,Cortisol,CD10010
A0238,Dantzer,FVK,2015-11-24,100,10,39.152,1.58,11.24.15.P3,FALSE,Cortisol,CD10010
A0253,Dantzer,FVK,2015-11-20,100,10,26.995,21.028,11.20.15.P3,FALSE,Cortisol,CD10010
A0257,Dantzer,FVK,2015-11-20,100,10,13.417,15.426,11.20.15.P5,FALSE,Cortisol,CD10010
A0282,Dantzer,FVK,2015-11-20,100,10,5.573,16.435,11.20.15.P3,FALSE,Cortisol,CD10010
A0289,Dantzer,FVK,2015-11-20,100,10,17.502,7.614,11.20.15.P5,FALSE,Cortisol,CD10010
A0297,Dantzer,FVK,2015-11-20,100,10,82.104,5.512,11.20.15.P3,FALSE,Cortisol,CD10010
A0308,Dantzer,FVK,2015-11-24,100,10,6.759,9.036,11.24.15.P3,FALSE,Cortisol,CD10010
A0313,Dantzer,FVK,2015-11-20,100,10,12.506,25.554,11.20.15.P5,FALSE,Cortisol,CD10010
A0317,Dantzer,FVK,2015-11-20,100,10,8.456,13.132,11.20.15.P3,FALSE,Cortisol,CD10010
A0328,Dantzer,FVK,2015-11-20,100,10,45.525,23.422,11.20.15.P5,FALSE,Cortisol,CD10010
A0331,Dantzer,FVK,2015-11-20,100,10,40.92,7.707,11.20.15.P5,FALSE,Cortisol,CD10010
A0343,Dantzer,FVK,2015-11-20,100,10,7.462,4.59,11.20.15.P5,FALSE,Cortisol,CD10010
A0365,Dantzer,FVK,2015-11-19,100,10,2.864,42.76,11.19.15.P3,FALSE,Cortisol,CD10010
A0374,Dantzer,FVK,2015-11-20,100,10,63.228,4.355,11.20.15.P3,FALSE,Cortisol,CD10010
A0380,Dantzer,FVK,2015-11-20,100,10,7.647,12.836,11.20.15.P3,FALSE,Cortisol,CD10010
A0387,Dantzer,FVK,2015-11-20,100,10,50.129,30.764,11.20.15.P4,FALSE,Cortisol,CD10010
A0402,Dantzer,FVK,2015-11-19,100,10,7.435,4.319,11.19.15.P3,FALSE,Cortisol,CD10010
A0408,Dantzer,FVK,2015-11-20,100,10,14.031,4.544,11.20.15.P3,FALSE,Cortisol,CD10010
A0411,Dantzer,FVK,2015-11-20,100,10,5.233,10.33,11.20.15.P2,FALSE,Cortisol,CD10010
A0423,Dantzer,FVK,2015-11-20,100,10,3.372,30.729,11.20.15.P1,FALSE,Cortisol,CD10010
A0430,Dantzer,FVK,2015-11-20,100,10,5.474,15.478,11.20.15.P3,FALSE,Cortisol,CD10010
A0438,Dantzer,FVK,2015-11-24,100,10,21.197,22.054,11.24.15.P3,FALSE,Cortisol,CD10010
A0439,Dantzer,FVK,2015-11-20,100,10,6.155,4.389,11.20.15.P3,FALSE,Cortisol,CD10010
A0449,Dantzer,FVK,2015-11-20,100,10,3.733,22.591,11.20.15.P5,FALSE,Cortisol,CD10010
A0454,Dantzer,FVK,2015-11-20,100,10,10.134,11.216,11.20.15.P3,FALSE,Cortisol,CD10010
A0460,Dantzer,FVK,2015-11-20,100,10,3.744,7.329,11.20.15.P2,FALSE,Cortisol,CD10010
A0463,Dantzer,FVK,2015-11-24,100,10,5.02,3.799,11.24.15.P3,FALSE,Cortisol,CD10010
A0501,Dantzer,FVK,2015-11-26,100,10,71.049,7.57,11.26.15.P1,FALSE,Cortisol,CD10010
A0512,Dantzer,FVK,2015-11-20,100,10,11.226,14.521,11.20.15.P2,FALSE,Cortisol,CD10010
A0514,Dantzer,FVK,2015-11-20,100,10,28.352,20.046,11.20.15.P5,FALSE,Cortisol,CD10010
A0517,Dantzer,FVK,2015-11-20,100,10,6.544,24.354,11.20.15.P4,FALSE,Cortisol,CD10010
A0538,Dantzer,FVK,2015-11-20,100,10,21.521,0.135,11.20.15.P2,FALSE,Cortisol,CD10010
A0540,Dantzer,FVK,2015-11-20,100,10,22.099,3.053,11.20.15.P5,FALSE,Cortisol,CD10010
A0557,Dantzer,FVK,2015-11-16,100,10,9.548,7.528,11.16.15.P6,FALSE,Cortisol,CD10010
A0565,Dantzer,FVK,2015-11-24,100,10,7.253,23.085,11.24.15.P1,FALSE,Cortisol,CD10010
A0566,Dantzer,FVK,2015-11-20,100,10,24.843,3.095,11.20.15.P2,FALSE,Cortisol,CD10010
A0572,Dantzer,FVK,2015-11-20,100,10,12.426,10.621,11.20.15.P1,FALSE,Cortisol,CD10010
A0574,Dantzer,FVK,2015-11-20,100,10,56.181,1.623,11.20.15.P5,FALSE,Cortisol,CD10010
A0579,Dantzer,FVK,2015-11-20,100,10,25.013,1.32,11.20.15.P1,FALSE,Cortisol,CD10010
A0583,Dantzer,FVK,2015-11-20,100,10,4.611,31.085,11.20.15.P4,FALSE,Cortisol,CD10010
A0585,Dantzer,FVK,2015-11-20,100,10,18.719,6.943,11.20.15.P4,FALSE,Cortisol,CD10010
A0587,Dantzer,FVK,2015-11-20,100,10,32.129,0.943,11.20.15.P2,FALSE,Cortisol,CD10010
A0600,Dantzer,FVK,2015-11-20,100,10,11.159,0,11.20.15.P4,FALSE,Cortisol,CD10010
A0604,Dantzer,FVK,2015-11-20,100,10,20.189,5.542,11.20.15.P4,FALSE,Cortisol,CD10010
A0606,Dantzer,FVK,2015-11-20,100,10,7.486,11.623,11.20.15.P3,FALSE,Cortisol,CD10010
A0611,Dantzer,FVK,2015-11-20,100,10,21.48,0.676,11.20.15.P2,FALSE,Cortisol,CD10010
A0626,Dantzer,FVK,2015-11-20,100,10,9.699,14.751,11.20.15.P3,FALSE,Cortisol,CD10010
A0631,Dantzer,FVK,2015-11-20,100,10,15.637,3.071,11.20.15.P3,FALSE,Cortisol,CD10010
A0639,Dantzer,FVK,2015-11-20,100,10,27.757,4.026,11.20.15.P5,FALSE,Cortisol,CD10010
A0643,Dantzer,FVK,2015-11-20,100,10,16.181,3.158,11.20.15.P4,FALSE,Cortisol,CD10010
A0652,Dantzer,FVK,2015-11-20,100,10,13.686,2.942,11.20.15.P3,FALSE,Cortisol,CD10010
A0660,Dantzer,FVK,2015-11-24,100,10,106.714,9.696,11.24.15.P3,FALSE,Cortisol,CD10010
A0671,Dantzer,FVK,2015-11-20,100,10,7.748,18.87,11.20.15.P2,FALSE,Cortisol,CD10010
A0674,Dantzer,FVK,2015-11-24,100,10,1.614,50.78,11.24.15.P3,FALSE,Cortisol,CD10010
A0680,Dantzer,FVK,2015-11-24,100,10,2.253,23.018,11.24.15.P3,FALSE,Cortisol,CD10010
A0683,Dantzer,FVK,2015-11-20,100,10,10.976,19.84,11.20.15.P5,FALSE,Cortisol,CD10010
A0701,Dantzer,FVK,2015-11-20,100,10,16.323,10.69,11.20.15.P5,FALSE,Cortisol,CD10010
A0703,Dantzer,FVK,2015-11-20,100,10,11.134,3.395,11.20.15.P2,FALSE,Cortisol,CD10010
A0704,Dantzer,FVK,2015-11-20,100,10,20.669,7.1,11.20.15.P3,FALSE,Cortisol,CD10010
A0705,Dantzer,FVK,2015-11-20,100,10,73.75,13.95,11.20.15.P4,FALSE,Cortisol,CD10010
A0711,Dantzer,FVK,2015-11-20,100,10,49.182,3.66,11.20.15.P1,FALSE,Cortisol,CD10010
A0715,Dantzer,FVK,2015-11-20,100,10,26.509,1.739,11.20.15.P5,FALSE,Cortisol,CD10010
A0716,Dantzer,FVK,2015-11-24,100,10,28.798,16.575,11.24.15.P3,FALSE,Cortisol,CD10010
A0724,Dantzer,FVK,2015-11-22,100,10,6.12,1.473,11.22.15.P5,FALSE,Cortisol,CD10010
A0727,Dantzer,FVK,2015-11-20,100,10,5.15,17.278,11.20.15.P1,FALSE,Cortisol,CD10010
A0738,Dantzer,FVK,2015-11-24,100,10,9.307,7.34,11.24.15.P1,FALSE,Cortisol,CD10010
A0758,Dantzer,FVK,2015-11-26,100,10,16.69,4.646,11.26.15.P3,FALSE,Cortisol,CD10010
A0769,Dantzer,FVK,2015-11-16,100,10,1.774,39.49,11.16.15.P4,FALSE,Cortisol,CD10010
A0796,Dantzer,FVK,2015-11-24,100,10,13.333,2.145,11.24.15.P3,FALSE,Cortisol,CD10010
A0800,Dantzer,FVK,2015-11-24,100,10,8.005,11.488,11.24.15.P3,FALSE,Cortisol,CD10010
A0805,Dantzer,FVK,2015-11-24,100,10,6.543,62.735,11.24.15.P3,FALSE,Cortisol,CD10010
A0814,Dantzer,FVK,2015-11-20,100,10,14.826,0.574,11.20.15.P4,FALSE,Cortisol,CD10010
A0815,Dantzer,FVK,2015-11-20,100,10,10.26,1.217,11.20.15.P3,FALSE,Cortisol,CD10010
A0817,Dantzer,FVK,2015-11-20,100,10,13.342,6.869,11.20.15.P2,FALSE,Cortisol,CD10010
A0828,Dantzer,FVK,2015-11-20,100,10,11.077,29.32,11.20.15.P6,FALSE,Cortisol,CD10010
A0841,Dantzer,FVK,2015-11-20,100,10,133.828,0.352,11.20.15.P3,FALSE,Cortisol,CD10010
A0862,Dantzer,FVK,2015-11-20,100,10,17.497,14.075,11.20.15.P4,FALSE,Cortisol,CD10010
A0863,Dantzer,FVK,2015-11-20,100,10,7.907,2.329,11.20.15.P2,FALSE,Cortisol,CD10010
A0867,Dantzer,FVK,2015-11-20,100,10,21.555,1.472,11.20.15.P4,FALSE,Cortisol,CD10010
A0870,Dantzer,FVK,2015-11-20,100,10,14.05,1.293,11.20.15.P4,FALSE,Cortisol,CD10010
A0882,Dantzer,FVK,2015-11-20,100,10,5.733,16.374,11.20.15.P3,FALSE,Cortisol,CD10010
A0896,Dantzer,FVK,2015-11-20,100,10,9.696,6.426,11.20.15.P2,FALSE,Cortisol,CD10010
A0909,Dantzer,FVK,2015-11-20,100,10,3.396,21.252,11.20.15.P2,FALSE,Cortisol,CD10010
A0910,Dantzer,FVK,2015-11-20,100,10,11.969,3.344,11.20.15.P1,FALSE,Cortisol,CD10010
A0922,Dantzer,FVK,2015-11-20,100,10,10.343,19.91,11.20.15.P4,FALSE,Cortisol,CD10010
A0924,Dantzer,FVK,2015-11-20,100,10,2.721,10.932,11.20.15.P5,FALSE,Cortisol,CD10010
A0958,Dantzer,FVK,2015-11-20,100,10,7.931,14.974,11.20.15.P1,FALSE,Cortisol,CD10010
A0962,Dantzer,FVK,2015-11-20,100,10,6.172,22.848,11.20.15.P4,FALSE,Cortisol,CD10010
A0970,Dantzer,FVK,2015-11-20,100,10,44.434,10.669,11.20.15.P2,FALSE,Cortisol,CD10010
A0989,Dantzer,FVK,2015-11-20,100,10,19.436,16.83,11.20.15.P2,FALSE,Cortisol,CD10010
A0995,Dantzer,FVK,2015-11-20,100,10,14.411,9.176,11.20.15.P4,FALSE,Cortisol,CD10010
A1005,Dantzer,FVK,2015-11-20,100,10,8.632,7.659,11.20.15.P3,FALSE,Cortisol,CD10010
A1013,Dantzer,FVK,2015-11-20,100,10,11.421,4.378,11.20.15.P4,FALSE,Cortisol,CD10010
A1016,Dantzer,FVK,2015-11-20,100,10,4.207,21.927,11.20.15.P1,FALSE,Cortisol,CD10010
A1022,Dantzer,FVK,2015-11-24,100,10,15.219,6.09,11.24.15.P3,FALSE,Cortisol,CD10010
A1028,Dantzer,FVK,2015-11-20,100,10,17.07,3.857,11.20.15.P1,FALSE,Cortisol,CD10010
A1037,Dantzer,FVK,2015-11-20,100,10,8.549,15.059,11.20.15.P1,FALSE,Cortisol,CD10010
A1050,Dantzer,FVK,2015-11-20,100,10,65.218,7.693,11.20.15.P3,FALSE,Cortisol,CD10010
A1053,Dantzer,FVK,2015-11-19,100,10,1.558,38.993,11.19.15.P3,FALSE,Cortisol,CD10010
A1065,Dantzer,FVK,2015-11-20,100,10,20.565,17.238,11.20.15.P5,FALSE,Cortisol,CD10010
A1066,Dantzer,FVK,2015-11-20,100,10,5.592,44.551,11.20.15.P2,FALSE,Cortisol,CD10010
A1078,Dantzer,FVK,2015-11-20,100,10,8.591,5.395,11.20.15.P2,FALSE,Cortisol,CD10010
A1101,Dantzer,FVK,2015-11-20,100,10,5.989,1.201,11.20.15.P4,FALSE,Cortisol,CD10010
A1109,Dantzer,FVK,2015-11-20,100,10,8.529,0.411,11.20.15.P3,FALSE,Cortisol,CD10010
A1113,Dantzer,FVK,2015-11-20,100,10,7.393,8.473,11.20.15.P1,FALSE,Cortisol,CD10010
A1114,Dantzer,FVK,2015-11-20,100,10,12.612,3.955,11.20.15.P2,FALSE,Cortisol,CD10010
A1124,Dantzer,FVK,2015-11-19,100,10,10.657,26.272,11.19.15.P3,FALSE,Cortisol,CD10010
A1126,Dantzer,FVK,2015-11-20,100,10,9.909,11.597,11.20.15.P1,FALSE,Cortisol,CD10010
A1127,Dantzer,FVK,2015-11-20,100,10,10.567,9.946,11.20.15.P2,FALSE,Cortisol,CD10010
A1128,Dantzer,FVK,2015-11-20,100,10,22.294,10.34,11.20.15.P5,FALSE,Cortisol,CD10010
A1141,Dantzer,FVK,2015-11-20,100,10,6.795,29.233,11.20.15.P4,FALSE,Cortisol,CD10010
A1149,Dantzer,FVK,2015-11-20,100,10,12.581,26.248,11.20.15.P4,FALSE,Cortisol,CD10010
A1152,Dantzer,FVK,2015-11-20,100,10,9.395,7.069,11.20.15.P3,FALSE,Cortisol,CD10010
A1168,Dantzer,FVK,2015-11-20,100,10,7.766,NA,11.20.15.P2,FALSE,Cortisol,CD10010
A1182,Dantzer,FVK,2015-11-20,100,10,3.712,2.464,11.20.15.P2,FALSE,Cortisol,CD10010
A1189,Dantzer,FVK,2015-11-20,100,10,11.375,6.724,11.20.15.P3,FALSE,Cortisol,CD10010
A1194,Dantzer,FVK,2015-11-20,100,10,12.733,13.833,11.20.15.P4,FALSE,Cortisol,CD10010
A1197,Dantzer,FVK,2015-11-20,100,10,21.623,10.582,11.20.15.P4,FALSE,Cortisol,CD10010
A1202,Dantzer,FVK,2015-11-20,100,10,10.498,18.203,11.20.15.P1,FALSE,Cortisol,CD10010
A1205,Dantzer,FVK,2015-11-20,100,10,9.618,0.3,11.20.15.P4,FALSE,Cortisol,CD10010
A1207,Dantzer,FVK,2015-11-20,100,10,9.965,12.036,11.20.15.P3,FALSE,Cortisol,CD10010
A1208,Dantzer,FVK,2015-11-20,100,10,14.763,5.88,11.20.15.P4,FALSE,Cortisol,CD10010
A1218,Dantzer,FVK,2015-11-20,100,10,2.522,14.85,11.22.15.P1,FALSE,Cortisol,CD10010
A1221,Dantzer,FVK,2015-11-24,100,10,4.701,9.548,11.24.15.P3,FALSE,Cortisol,CD10010
A1227,Dantzer,FVK,2015-11-20,100,10,22.19,10.733,11.20.15.P3,FALSE,Cortisol,CD10010
A1233,Dantzer,FVK,2015-11-20,100,10,9.309,10.465,11.20.15.P3,FALSE,Cortisol,CD10010
A1245,Dantzer,FVK,2015-11-24,100,10,9.394,1.792,11.24.15.P3,FALSE,Cortisol,CD10010
A1282,Dantzer,FVK,2015-11-22,100,10,25.426,4.438,11.22.15.P1,FALSE,Cortisol,CD10010
A1289,Dantzer,FVK,2015-11-20,100,10,13.668,7.985,11.20.15.P5,FALSE,Cortisol,CD10010
A1300,Dantzer,FVK,2015-11-20,100,10,15.35,15.852,11.20.15.P5,FALSE,Cortisol,CD10010
A1320,Dantzer,FVK,2015-11-20,100,10,21.211,4.963,11.20.15.P3,FALSE,Cortisol,CD10010
A1331,Dantzer,FVK,2015-11-12,100,10,7.205,4.715,11.12.15.P2,FALSE,Cortisol,CD10010
A1340,Dantzer,FVK,2015-12-20,100,10,9.325,15.641,12.20.15.P2,FALSE,Cortisol,CD10010
A1343,Dantzer,FVK,2015-11-20,100,10,8.669,6.317,11.20.15.P2,FALSE,Cortisol,CD10010
A1376,Dantzer,FVK,2015-11-20,100,10,8.397,2.571,11.20.15.P2,FALSE,Cortisol,CD10010
A1391,Dantzer,FVK,2015-11-19,100,10,16.696,16.931,11.19.15.P3,FALSE,Cortisol,CD10010
A1414,Dantzer,FVK,2015-11-20,100,10,8.764,24.954,11.20.15.P4,FALSE,Cortisol,CD10010
A1428,Dantzer,FVK,2015-11-13,100,10,5.952,6.817,11.13.15.P3,FALSE,Cortisol,CD10010
A1429,Dantzer,FVK,2015-11-10,100,10,7.44,26.807,11.10.15.P3,FALSE,Cortisol,CD10010
A1436,Dantzer,FVK,2015-11-13,100,10,5.32,11.942,11.13.15.P4,FALSE,Cortisol,CD10010
A1438,Dantzer,FVK,2015-11-13,100,10,9.509,4.637,11.13.15.P3,FALSE,Cortisol,CD10010
A1442,Dantzer,FVK,2015-11-16,100,10,12.38,1.984,11.16.15.P5,FALSE,Cortisol,CD10010
A1448,Dantzer,FVK,2015-11-13,100,10,4.043,10.831,11.13.15.P3,FALSE,Cortisol,CD10010
A1451,Dantzer,FVK,2015-11-16,100,10,6.343,12.615,11.16.15.P5,FALSE,Cortisol,CD10010
A1471,Dantzer,FVK,2015-11-14,100,10,4.398,15.243,11.14.15.P2,FALSE,Cortisol,CD10010
A1480,Dantzer,FVK,2015-11-16,100,10,7.263,1.22,11.16.15.P6,FALSE,Cortisol,CD10010
A1484,Dantzer,FVK,2015-11-15,100,10,23.562,17.069,11.15.15.P1,FALSE,Cortisol,CD10010
A1487,Dantzer,FVK,2015-11-13,100,10,3.872,2.43,11.13.15.P3,FALSE,Cortisol,CD10010
A1489,Dantzer,FVK,2015-11-16,100,10,8.084,17.58,11.16.15.P3,FALSE,Cortisol,CD10010
A1490,Dantzer,FVK,2015-11-16,100,10,4.683,4.363,11.16.15.P6,FALSE,Cortisol,CD10010
A1498,Dantzer,FVK,2015-11-13,100,10,3.697,18.455,11.13.15.P4,FALSE,Cortisol,CD10010
A1527,Dantzer,FVK,2015-11-15,100,10,7.677,4.1,11.15.15.P2,FALSE,Cortisol,CD10010
A1577,Dantzer,FVK,2015-12-20,100,10,16.865,0.445,12.20.15.P2,FALSE,Cortisol,CD10010
A1606,Dantzer,FVK,2015-11-20,100,10,9.109,30.684,11.22.15.P1,FALSE,Cortisol,CD10010
A1647,Dantzer,FVK,2015-11-20,100,10,15.595,11.328,11.20.15.P3,FALSE,Cortisol,CD10010
A1682,Dantzer,FVK,2015-11-20,100,10,18.384,3.161,11.20.15.P5,FALSE,Cortisol,CD10010
A1685,Dantzer,FVK,2015-11-20,100,10,7.764,20.492,11.20.15.P5,FALSE,Cortisol,CD10010
A1695,Dantzer,FVK,2015-11-20,100,10,14.69,6.31,11.20.15.P4,FALSE,Cortisol,CD10010
A1702,Dantzer,FVK,2015-11-20,100,10,16.033,7.399,11.20.15.P5,FALSE,Cortisol,CD10010
